host_id	isolate_id
cox2021_-5215462010810903424_lineage2.2.1_strain1	ERR6362047
cox2021_-5240280035388690370_lineage2.2.2_strain1	ERR6362777
cox2021_-5277060256049930148_lineage2.2.1.1_strain1	ERR6362806
cox2021_-5287148619734976425_lineage2.2.1_strain1	ERR6362236
cox2021_-5370371233769512683_lineage2.2.1_strain1	ERR6362482
cox2021_-5380521695184988797_lineage2.2.1_strain1	ERR6362679
cox2021_-5396351175288026683_lineage2.2.1_strain1	ERR6362848
cox2021_-5431547755484675295_lineage2.2.1_strain1	ERR6362138
cox2021_-543334177420681584_lineage2.2.1_strain1	ERR6362210
cox2021_-5449165670988571257_lineage2.2.1_strain1	ERR6362696
cox2021_-547341519534108832_lineage2.2.1_strain1	ERR6362104
cox2021_-5479713509124423899_lineage2.2.1_strain1	ERR5987452
cox2021_-5486882001610291330_lineage2.2.1_strain1	ERR6362969
cox2021_-5517982377720624546_lineage2.2.1_strain1	ERR6362321
cox2021_-5540488356063728625_lineage2.2.2_strain1	ERR6362264
cox2021_-5547923443020685080_lineage2.2.1_strain1	ERR6362563
cox2021_-5555280412220169199_lineage2.2.1.1_strain1	ERR6361981
cox2021_-5597321922724070309_lineage2.2.1_strain1	ERR6362678
cox2021_-5604257888383899811_lineage2.2.2_strain1	ERR5987417
cox2021_-5633985548406868640_lineage2.2.1_strain1	ERR6362515
cox2021_-5652715399478234633_lineage2.2.1.1_strain1	ERR6362611
cox2021_-5654717560213631063_lineage2.2.1_strain1	ERR6362420
cox2021_-5657769185332836126_lineage2.2.1_strain1	ERR6362501
cox2021_-5695614475646954574_lineage2.2.1_strain1	ERR6362628
cox2021_-5695672777278213530_lineage2.2.2_strain1	ERR5987266
cox2021_-5741179018984862872_lineage2.2.1_strain1	ERR5987240
cox2021_-5770074632066885353_lineage2.2.1_strain1	ERR6362068
cox2021_-5781011658009773990_lineage2.2.1_strain1	ERR6362155
cox2021_-5787308429214101269_lineage2.2.1.1_strain1	ERR6362651
cox2021_-5818035495120383071_lineage2.2.2_strain1	ERR6362230
cox2021_-5845642157775493036_lineage2.2.1_strain1	ERR6362738
cox2021_-5848267988469072317_lineage2.2.1_strain1	ERR6362078
cox2021_-58563331600576045_lineage2.2.1_strain1	ERR6362406
cox2021_-5906772958019396473_lineage2.2.1_strain1	ERR6362177
cox2021_-5918736351599635021_lineage2.2.2_strain1	ERR6362218
cox2021_-5931880461743646119_lineage2.2.1_strain1	ERR6362781
cox2021_-5956420848073540901_lineage2.2.2_strain1	ERR6362586
cox2021_-596172176729190257_lineage2.2.2_strain1	ERR5987299
cox2021_-5963338027826412468_lineage2.2.1_strain1	ERR5987334
cox2021_-5968537196494395565_lineage2.2.2_strain1	ERR5987210
cox2021_-596869795225107456_lineage2.2.2_strain1	ERR6362876
cox2021_-5990429711098592330_lineage2.2.1_strain1	ERR6362400
cox2021_-5993821423982494337_lineage2.2.2_strain1	ERR5987185
cox2021_-6001065867815796174_lineage2.2.2_strain1	ERR5987233
cox2021_-6015246011055044919_lineage2.2.1_strain1	ERR6362573
cox2021_-6033477792067051194_lineage2.2.2_strain1	ERR5987267
cox2021_-6142722025297539730_lineage2.2.1_strain1	ERR6362842
cox2021_-6151711783950280377_lineage2.2.1.1_strain1	ERR6362930
cox2021_-6174724857783038955_lineage2.2.1_strain1	ERR6052052
cox2021_-6186752063823409527_lineage2.2.1_strain1	ERR6362090
cox2021_-6202634602773390419_lineage2.2.1_strain1	ERR6362665
cox2021_-6206039671130775762_lineage2.2.1.1_strain1	ERR6362456
cox2021_-6233399429739386783_lineage2.2.1.1_strain1	ERR6362890
cox2021_-6241472470708472763_lineage2.2.1.1_strain1	ERR6362825
cox2021_-6324875758470499097_lineage2.2.1_strain1	ERR6362539
cox2021_-6341099547639238668_lineage2.2.1_strain1	ERR6362631
cox2021_-6368878639746027204_lineage2.2.1_strain1	ERR6362762
cox2021_-6428129619782026143_lineage2.2.2_strain1	ERR5987314
cox2021_-6439838610297204024_lineage2.2.1_strain1	ERR6362186
cox2021_-6499889508355061826_lineage2.2.1.1_strain1	ERR6362935
cox2021_-6511998043841519152_lineage2.2.1_strain1	ERR6362262
cox2021_-6537212010600431369_lineage2.2.1_strain1	ERR6362910
cox2021_-6565315898006391397_lineage2.2.2_strain1	ERR6362340
cox2021_-6576673943710949498_lineage2.2.1.1_strain1	ERR6362353
cox2021_-6602590896113097496_lineage2.2.1_strain1	ERR6362671
cox2021_-6626753552608639717_lineage2.2.1_strain1	ERR6362870
cox2021_-6649292990361145755_lineage2.2.1_strain1	ERR6362212
cox2021_-6653835157932158537_lineage2.2.2_strain1	ERR5987323
cox2021_-6668520869883434649_lineage2.2.1_strain1	ERR6362525
cox2021_-6689393238700233814_lineage2.2.1_strain1	ERR6362349
cox2021_-6745956559124316310_lineage2.2.1_strain1	ERR6362146
cox2021_-6770512855295011341_lineage2.2.1_strain1	ERR6362352
cox2021_-680359446533948315_lineage2.2.1_strain1	ERR5987213
cox2021_-6803614570688536095_lineage2.2.2_strain1	ERR6362101
cox2021_-6814299948535276180_lineage2.2.1_strain1	ERR6362633
cox2021_-6817908135393886276_lineage2.2.1_strain1	ERR6362613
cox2021_-6844081114782101291_lineage2.2.1.1_strain1	ERR6362241
cox2021_-6844221082887846383_lineage2.2.1_strain1	ERR6362359
cox2021_-6852851656549999755_lineage2.2.1_strain1	ERR6362175
cox2021_-6878484603545716944_lineage2.2.1.1_strain1	ERR6362746
cox2021_-6889980310777644278_lineage2.2.1_strain1	ERR6362371
cox2021_-6896628955535968754_lineage2.2.1_strain1	ERR6362614
cox2021_-6916195998149624784_lineage2.2.1_strain1	ERR6362888
cox2021_-6916815669909886788_lineage2.2.1.1_strain1	ERR6362646
cox2021_-6917435665473670119_lineage2.2.1_strain1	ERR6362308
cox2021_-6934583320620145322_lineage2.2.1_strain1	ERR6362860
cox2021_-6977711278527382817_lineage2.2.1_strain1	ERR6362315
cox2021_-701368493514179496_lineage2.2.2_strain1	ERR6362722
cox2021_-7015371103371234764_lineage2.2.1_strain1	ERR6362731
cox2021_-7064706837775467645_lineage2.2.2_strain1	ERR6362041
cox2021_-7096725613939309043_lineage2.2.2_strain1	ERR6052121
cox2021_-7143519802900686605_lineage2.2.1_strain1	ERR6362274
cox2021_-7149749905367991611_lineage2.2.1_strain1	ERR6362004
cox2021_-7151844449711963881_lineage2.2.1_strain1	ERR5987218
cox2021_-7156150531757670564_lineage2.2.1.1_strain1	ERR6362249
cox2021_-7276747388105203101_lineage2.2.1_strain1	ERR6362505
cox2021_-7285444098449092412_lineage2.2.1_strain1	ERR6362375
cox2021_-7295434510816268137_lineage2.2.1_strain1	ERR6362012
cox2021_-7312987471642076359_lineage2.2.1_strain1	ERR6362861
cox2021_-734631382620070708_lineage2.2.1.1_strain1	ERR6362706
cox2021_-735699914161903753_lineage2.2.1_strain1	ERR6362392
cox2021_-7371451955940314925_lineage2.2.2_strain1	ERR6362081
cox2021_-7391401434899405821_lineage2.2.1.1_strain1	ERR6362364
cox2021_-7407942307090922227_lineage2.2.2_strain1	ERR6362844
cox2021_-7432752372588323151_lineage2.2.1.1_strain1	ERR6362137
cox2021_-7434374130677006592_lineage2.2.1.1_strain1	ERR6362462
cox2021_-7457824614978629488_lineage2.2.1_strain1	ERR6362701
cox2021_-74682995186781411_lineage2.2.1_strain1	ERR5987457
cox2021_-7486766393007696119_lineage2.2.2_strain1	ERR6362250
cox2021_-7494856653646202685_lineage2.2.1_strain1	ERR6362868
cox2021_-7520359930460813514_lineage2.2.2_strain1	ERR6362737
cox2021_-7521702463348724292_lineage2.2.1_strain1	ERR6362196
cox2021_-7561375104419661471_lineage2.2.1.1_strain1	ERR5987242
cox2021_-7568731170909985871_lineage2.2.1.1_strain1	ERR6362544
cox2021_-7581817740130821555_lineage2.2.1_strain1	ERR6362422
cox2021_-7587357914196216603_lineage2.2.1_strain1	ERR6362213
cox2021_-7606985701117425707_lineage2.2.1_strain1	ERR6362184
cox2021_-7622175337429644607_lineage2.2.1_strain1	ERR6362813
cox2021_-7635596078853266008_lineage2.2.1.1_strain1	ERR6362128
cox2021_-7720894574092154916_lineage2.2.2_strain1	ERR6362119
cox2021_-7755482024626261434_lineage2.2.1_strain1	ERR6362118
cox2021_-7788654077413110190_lineage2.2.1_strain1	ERR6362178
cox2021_-7801937051757133262_lineage2.2.1.1_strain1	ERR6362884
cox2021_-7871388395259040727_lineage2.2.1_strain1	ERR6362756
cox2021_-7873991889945214575_lineage2.2.2_strain1	ERR5987186
cox2021_-7895069901844309345_lineage2.2.2_strain1	ERR6362507
cox2021_-7921448724500728569_lineage2.2.1_strain1	ERR5987279
cox2021_-7931058086905885115_lineage2.2.1_strain1	ERR6361987
cox2021_-7937582459376840671_lineage2.2.2_strain1	ERR6362255
cox2021_-7941175849301566631_lineage2.2.1.1_strain1	ERR6362345
cox2021_-7943329417238303340_lineage2.2.1_strain1	ERR5987377
cox2021_-7945275647566447731_lineage2.2.1_strain1	ERR6362769
cox2021_-7946934560980075220_lineage2.2.1_strain1	ERR6362684
cox2021_-7987953503332977133_lineage2.2.2_strain1	ERR6362674
cox2021_-7989072040418697890_lineage2.2.1_strain1	ERR6362447
cox2021_-8027099330192668014_lineage2.2.1_strain1	ERR5987378
cox2021_-8049833681934257166_lineage2.2.2_strain1	ERR6362881
cox2021_-8065303082001780346_lineage2.2.1.1_strain1	ERR5987412
cox2021_-8151121790892865188_lineage2.2.1_strain1	ERR6362082
cox2021_-81740155875826761_lineage2.2.1_strain1	ERR6362925
cox2021_-8174297161806910703_lineage2.2.2_strain1	ERR6362704
cox2021_-8187348131373515501_lineage2.2.1_strain1	ERR6362067
cox2021_-819900143229139274_lineage2.2.1_strain1	ERR6362048
cox2021_-8220688840856655809_lineage2.2.1_strain1	ERR6362589
cox2021_-8249971251053069608_lineage2.2.1_strain1	ERR6362972
cox2021_-8256333184316629417_lineage2.2.1_strain1	ERR6362685
cox2021_-8256893909059080517_lineage2.2.1.1_strain1	ERR6362061
cox2021_-8272860130270125979_lineage2.2.1_strain1	ERR6362869
cox2021_-8316646294542669794_lineage2.2.1_strain1	ERR6362258
cox2021_-8379157807601117880_lineage2.2.1_strain1	ERR6362431
cox2021_-8390027772089061220_lineage2.2.1_strain1	ERR6362276
cox2021_-8402920786007429649_lineage2.2.1_strain1	ERR6362618
cox2021_-8445126380040824937_lineage2.2.2_strain1	ERR6362911
cox2021_-8475544443793201181_lineage2.2.1.1_strain1	ERR6362443
cox2021_-8519513002276181616_lineage2.2.1_strain1	ERR5987300
cox2021_-85256444451868772_lineage2.2.1_strain1	ERR5987331
cox2021_-8540789502267401539_lineage2.2.1_strain1	ERR6362269
cox2021_-8565433994583319768_lineage2.2.1_strain1	ERR6362776
cox2021_-8574940828102370320_lineage2.2.1_strain1	ERR6362471
cox2021_-8595554802217708471_lineage2.2.1_strain1	ERR6362788
cox2021_-8603307210798986095_lineage2.2.1_strain1	ERR5987433
cox2021_-8625358112835589638_lineage2.2.1_strain1	ERR6362641
cox2021_-8645694035554190699_lineage2.2.1.1_strain1	ERR6052047
cox2021_-8652751330864187651_lineage2.2.1_strain1	ERR6052037
cox2021_-8656319754027833555_lineage2.2.1_strain1	ERR6362580
cox2021_-8662962410385560232_lineage2.2.1_strain1	ERR6362590
cox2021_-8714026770651183110_lineage2.2.1_strain1	ERR6362455
cox2021_-8720860875692852097_lineage2.2.2_strain1	ERR6362309
cox2021_-8724900244776019722_lineage2.2.1_strain1	ERR6362243
cox2021_-8751314370150417853_lineage2.2.1_strain1	ERR6362822
cox2021_-8839684030133807098_lineage2.2.1_strain1	ERR6362008
cox2021_-8855425225114275445_lineage2.2.2_strain1	ERR6362023
cox2021_-8883252830313019539_lineage2.2.1_strain1	ERR6362582
cox2021_-8887618912564810066_lineage2.2.1_strain1	ERR6362318
cox2021_-8904618015156999529_lineage2.2.1_strain1	ERR5987398
cox2021_-8931230291878961008_lineage2.2.1.1_strain1	ERR6362560
cox2021_-8969640604386399952_lineage2.2.1_strain1	ERR5987293
cox2021_-9023441883099731561_lineage2.2.1_strain1	ERR6362735
cox2021_-9037232601498671810_lineage2.2.1.1_strain1	ERR6362084
cox2021_-9068013609569916874_lineage2.2.2_strain1	ERR6362902
cox2021_-9088838809495168785_lineage2.2.1_strain1	ERR6362168
cox2021_-9130264586100960639_lineage2.2.1_strain1	ERR5987271
cox2021_-9165856800884201113_lineage2.2.1_strain1	ERR5987332
cox2021_-9173183216618594976_lineage2.2.1_strain1	ERR6362941
cox2021_-931483979277233430_lineage2.2.1_strain1	ERR6362334
cox2021_-943099893308388672_lineage2.2.2_strain1	ERR6362536
cox2021_-995957736168558436_lineage2.2.1_strain1	ERR6362739
cox2021_106873823834163210_lineage2.2.1.1_strain1	ERR6361971
cox2021_1085230674510223266_lineage2.2.1_strain1	ERR6362275
cox2021_1102154002046591163_lineage2.2.1_strain1	ERR6361976
cox2021_1118042902829638632_lineage2.2.1_strain1	ERR6362003
cox2021_1129443161145786604_lineage2.2.1_strain1	ERR6362819
cox2021_1150939769001718147_lineage2.2.2_strain1	ERR6362383
cox2021_1158281916168850998_lineage2.2.1_strain1	ERR6362543
cox2021_1186647455424087120_lineage2.2.1_strain1	ERR6362098
cox2021_1191536485398027631_lineage2.2.1_strain1	ERR5987344
cox2021_1244987639630306540_lineage2.2.1.1_strain1	ERR5987297
cox2021_1248880704981103431_lineage2.2.1_strain1	ERR6362190
cox2021_1254069106974844405_lineage2.2.1_strain1	ERR5987418
cox2021_1277149161402410922_lineage2.2.1_strain1	ERR6362599
cox2021_1326664509138155116_lineage2.2.1_strain1	ERR5987209
cox2021_1347413178684354030_lineage2.2.1_strain1	ERR6362974
cox2021_1384328279369792650_lineage2.2.1.1_strain1	ERR6362816
cox2021_1394821112027828650_lineage2.2.1_strain1	ERR6362579
cox2021_1432998918589403412_lineage2.2.1_strain1	ERR6362015
cox2021_143643931617604352_lineage2.2.1_strain1	ERR6362966
cox2021_1436524373708854437_lineage2.2.2_strain1	ERR6362014
cox2021_1439675428295452193_lineage2.2.1_strain1	ERR6362288
cox2021_1474336964161296403_lineage2.2.1_strain1	ERR5987381
cox2021_1490568447317179587_lineage2.2.1_strain1	ERR5987397
cox2021_1492720684427708846_lineage2.2.2_strain1	ERR6362547
cox2021_1505347637939831726_lineage2.2.2_strain1	ERR6362815
cox2021_1544584293887579239_lineage2.2.1_strain1	ERR6362968
cox2021_1612520845129151760_lineage2.2.1_strain1	ERR6362032
cox2021_1613620563003309984_lineage2.2.2_strain1	ERR6362311
cox2021_1626364100811343922_lineage2.2.2_strain1	ERR5987207
cox2021_163346675875312768_lineage2.2.2_strain1	ERR6362605
cox2021_1658148512770719309_lineage2.2.1_strain1	ERR6362039
cox2021_1662987823400935653_lineage2.2.1_strain1	ERR6362744
cox2021_166686765966212922_lineage2.2.1_strain1	ERR6362460
cox2021_1679090337335983478_lineage2.2.1_strain1	ERR6362188
cox2021_1683465597122850631_lineage2.2.1_strain1	ERR6362327
cox2021_1739682184254182092_lineage2.2.1.1_strain1	ERR6362659
cox2021_1740197087614568974_lineage2.2.1_strain1	ERR6362346
cox2021_1747925414508021067_lineage2.2.1_strain1	ERR6362601
cox2021_1764362622193087064_lineage2.2.1_strain1	ERR6362077
cox2021_178472493804977406_lineage2.2.1.1_strain1	ERR5987317
cox2021_1797660119334993311_lineage2.2.1_strain1	ERR5987286
cox2021_1852405552721718258_lineage2.2.1.1_strain1	ERR5987214
cox2021_1901317001474794349_lineage2.2.1_strain1	ERR6362541
cox2021_1903036873963559324_lineage2.2.1_strain1	ERR6362290
cox2021_1903326522211215734_lineage2.2.1_strain1	ERR6362423
cox2021_1905895195293708118_lineage2.2.1.1_strain1	ERR6362948
cox2021_1918270753054743361_lineage2.2.1_strain1	ERR6362405
cox2021_1952994660550135319_lineage2.2.1_strain1	ERR6362135
cox2021_1958639355238710199_lineage2.2.1.1_strain1	ERR5987191
cox2021_1959158845951392169_lineage2.2.1_strain1	ERR6362875
cox2021_1976715123027397971_lineage2.2.1_strain1	ERR6361960
cox2021_1977034462328744088_lineage2.2.1_strain1	ERR6362394
cox2021_1980732600506807620_lineage2.2.1_strain1	ERR5987221
cox2021_2006377554648439261_lineage2.2.1_strain1	ERR5987442
cox2021_2064577837646455112_lineage2.2.2_strain1	ERR6362454
cox2021_2075202822289861167_lineage2.2.1_strain1	ERR6362688
cox2021_2095481225099772883_lineage2.2.2_strain1	ERR6362865
cox2021_2102229023891190700_lineage2.2.1.1_strain1	ERR5987241
cox2021_2116864135076434005_lineage2.2.2_strain1	ERR6362656
cox2021_2134981712692853969_lineage2.2.1_strain1	ERR6361948
cox2021_2158579076190383979_lineage2.2.1.1_strain1	ERR6362919
cox2021_2168437656133335495_lineage2.2.1_strain1	ERR6362837
cox2021_2170284679600411376_lineage2.2.1.1_strain1	ERR6362257
cox2021_2172058698791125829_lineage2.2.1_strain1	ERR6362301
cox2021_2186402592956623378_lineage2.2.2_strain1	ERR6362787
cox2021_220806557778200231_lineage2.2.2_strain1	ERR5987416
cox2021_2213927045518846109_lineage2.2.1_strain1	ERR6362378
cox2021_2225756651061679932_lineage2.2.1_strain1	ERR6362195
cox2021_2231726940363445866_lineage2.2.1_strain1	ERR6362914
cox2021_2259772152776735719_lineage2.2.1_strain1	ERR6362289
cox2021_2283953580203171585_lineage2.2.2_strain1	ERR5987454
cox2021_2292284337491003720_lineage2.2.1_strain1	ERR6362772
cox2021_2313908699202742803_lineage2.2.2_strain1	ERR6362598
cox2021_2322314195903969734_lineage2.2.1_strain1	ERR5987394
cox2021_2361182390275708123_lineage2.2.1_strain1	ERR6362653
cox2021_2389856135920334379_lineage2.2.1_strain1	ERR6362638
cox2021_2390468049406296732_lineage2.2.1_strain1	ERR6362773
cox2021_2475065177100769009_lineage2.2.1_strain1	ERR5987385
cox2021_2596983735425450021_lineage2.2.1_strain1	ERR6362333
cox2021_262682668508101558_lineage2.2.1_strain1	ERR6362223
cox2021_2629110569849228831_lineage2.2.1_strain1	ERR6362809
cox2021_265830438495332844_lineage2.2.1_strain1	ERR6362650
cox2021_2672813491386939062_lineage2.2.2_strain1	ERR6362666
cox2021_2688794843670074324_lineage2.2.2_strain1	ERR6362365
cox2021_2694961902863084040_lineage2.2.1_strain1	ERR6362751
cox2021_2725253138125550610_lineage2.2.1_strain1	ERR6362292
cox2021_273899431769185280_lineage2.2.1.1_strain1	ERR6362010
cox2021_2754333554394877702_lineage2.2.1_strain1	ERR6362831
cox2021_2762330657741584837_lineage2.2.2_strain1	ERR6362072
cox2021_276392561076473405_lineage2.2.1_strain1	ERR6362804
cox2021_2767777431540747211_lineage2.2.1_strain1	ERR6362702
cox2021_2800586236376212697_lineage2.2.2_strain1	ERR6362612
cox2021_2805724577715147781_lineage2.2.1_strain1	ERR5987446
cox2021_2833935933649971059_lineage2.2.1.1_strain1	ERR6362602
cox2021_2878460443305925273_lineage2.2.2_strain1	ERR6362808
cox2021_288215090124607760_lineage2.2.1_strain1	ERR5987258
cox2021_2979025196094892241_lineage2.2.1_strain1	ERR6362100
cox2021_3012164383734739528_lineage2.2.2_strain1	ERR5987291
cox2021_3020912222093966651_lineage2.2.2_strain1	ERR6362483
cox2021_3045606852515120669_lineage2.2.1_strain1	ERR6362224
cox2021_309080440191083383_lineage2.2.1_strain1	ERR6362893
cox2021_3120614046418490078_lineage2.2.1_strain1	ERR6362253
cox2021_3160898377626062248_lineage2.2.1_strain1	ERR5987343
cox2021_3186976314585600592_lineage2.2.1.1_strain1	ERR6362397
cox2021_3199400965449859342_lineage2.2.1_strain1	ERR6362280
cox2021_3209991240047530962_lineage2.2.2_strain1	ERR6362481
cox2021_3265181886846138241_lineage2.2.2_strain1	ERR6362713
cox2021_3280818548342889566_lineage2.2.1_strain1	ERR6362540
cox2021_3298575373353539395_lineage2.2.1_strain1	ERR6362576
cox2021_3337391350075812382_lineage2.2.2_strain1	ERR6362246
cox2021_3340041502348919528_lineage2.2.1_strain1	ERR5987427
cox2021_3372103181123301901_lineage2.2.1_strain1	ERR6362734
cox2021_3379317557333244803_lineage2.2.1_strain1	ERR6362093
cox2021_3394839819628206135_lineage2.2.1_strain1	ERR6362971
cox2021_3399333810659471983_lineage2.2.1_strain1	ERR6362069
cox2021_3419162578095928509_lineage2.2.1_strain1	ERR5987229
cox2021_3420114731705103935_lineage2.2.1_strain1	ERR6362725
cox2021_3429040905970809216_lineage2.2.1_strain1	ERR6052048
cox2021_3442866582672427194_lineage2.2.1_strain1	ERR6362233
cox2021_347879383337101299_lineage2.2.1.1_strain1	ERR6362521
cox2021_3480257210090536613_lineage2.2.1.1_strain1	ERR6362607
cox2021_3526417010392382167_lineage2.2.1.1_strain1	ERR6362387
cox2021_357724779760196954_lineage2.2.1.1_strain1	ERR6362635
cox2021_3619669794627270587_lineage2.2.1_strain1	ERR6362414
cox2021_3620178427020924626_lineage2.2.2_strain1	ERR6362657
cox2021_3626881905579265377_lineage2.2.1_strain1	ERR6362377
cox2021_3634259047345349776_lineage2.2.1_strain1	ERR6362001
cox2021_3637067902726444513_lineage2.2.2_strain1	ERR6362005
cox2021_3702276152728209626_lineage2.2.1_strain1	ERR5987354
cox2021_3727254226527121663_lineage2.2.1_strain1	ERR5987355
cox2021_3735239267021243144_lineage2.2.1_strain1	ERR6361968
cox2021_3791221159836784878_lineage2.2.1.1_strain1	ERR6362063
cox2021_3816956764335890821_lineage2.2.1_strain1	ERR6362747
cox2021_3864031620535331300_lineage2.2.1_strain1	ERR6362649
cox2021_3884022699264539620_lineage2.2.2_strain1	ERR6361980
cox2021_3917785791715058523_lineage2.2.1_strain1	ERR6362170
cox2021_393778697684698060_lineage2.2.2_strain1	ERR6362234
cox2021_3939896964635907173_lineage2.2.2_strain1	ERR6362520
cox2021_3951615686550619217_lineage2.2.1.1_strain1	ERR6362053
cox2021_3975525920093775541_lineage2.2.1_strain1	ERR6362849
cox2021_3996314386280822127_lineage2.2.1.1_strain1	ERR6362204
cox2021_4061085905599840351_lineage2.2.1.1_strain1	ERR6362491
cox2021_4066197474349787858_lineage2.2.1_strain1	ERR6362235
cox2021_4103384917650309939_lineage2.2.1_strain1	ERR6362490
cox2021_4175818692045723129_lineage2.2.2_strain1	ERR6362609
cox2021_4184229037482888036_lineage2.2.1_strain1	ERR6362058
cox2021_4195376852032803825_lineage2.2.1_strain1	ERR6362261
cox2021_4218310430121189751_lineage2.2.1_strain1	ERR6362912
cox2021_4267447927118273691_lineage2.2.1_strain1	ERR6362675
cox2021_4268397278257435270_lineage2.2.1_strain1	ERR6362060
cox2021_4360521957884669748_lineage2.2.1.1_strain1	ERR6362645
cox2021_4380205355742005025_lineage2.2.1_strain1	ERR5987187
cox2021_4384872230550077368_lineage2.2.1_strain1	ERR6362891
cox2021_4410537099873018060_lineage2.2.1_strain1	ERR6362852
cox2021_4416458584819003220_lineage2.2.2_strain1	ERR5987202
cox2021_4475779803578616043_lineage2.2.1_strain1	ERR6362846
cox2021_4508149679367453335_lineage2.2.2_strain1	ERR6362073
cox2021_4561387645349899676_lineage2.2.2_strain1	ERR6362163
cox2021_4594715797632989571_lineage2.2.2_strain1	ERR5987230
cox2021_4641553568071263847_lineage2.2.1_strain1	ERR6362600
cox2021_4660133461042710735_lineage2.2.1_strain1	ERR5987374
cox2021_4695349453502019884_lineage2.2.1_strain1	ERR6362880
cox2021_4710219285695607469_lineage2.2.1_strain1	ERR6361966
cox2021_4734466978192874121_lineage2.2.1_strain1	ERR5987459
cox2021_4750191751658438058_lineage2.2.1_strain1	ERR6362215
cox2021_475996971980709580_lineage2.2.1.1_strain1	ERR6362719
cox2021_4846170464453602663_lineage2.2.2_strain1	ERR6362661
cox2021_4894514892029941731_lineage2.2.1_strain1	ERR6362537
cox2021_4902048722658304610_lineage2.2.1_strain1	ERR6362553
cox2021_4910183844942341377_lineage2.2.2_strain1	ERR6362396
cox2021_4912311604369949517_lineage2.2.2_strain1	ERR6362300
cox2021_4912561670449349737_lineage2.2.1_strain1	ERR6362033
cox2021_4928892236873047868_lineage2.2.1_strain1	ERR5987232
cox2021_4952107471266555881_lineage2.2.1_strain1	ERR5987375
cox2021_4964189886568960552_lineage2.2.2_strain1	ERR6362596
cox2021_4981303437104235201_lineage2.2.1_strain1	ERR5987199
cox2021_5018002425304464736_lineage2.2.1_strain1	ERR6362753
cox2021_5031449316867529513_lineage2.2.1_strain1	ERR6362066
cox2021_5040684345182309140_lineage2.2.1_strain1	ERR6362568
cox2021_5066601557926499524_lineage2.2.1_strain1	ERR5987363
cox2021_5121617261300240850_lineage2.2.1_strain1	ERR6362028
cox2021_5124461840306458196_lineage2.2.2_strain1	ERR5987315
cox2021_5137482992496557947_lineage2.2.1_strain1	ERR6362398
cox2021_5173965477314315584_lineage2.2.1_strain1	ERR6362874
cox2021_523986347969357329_lineage2.2.1_strain1	ERR6361953
cox2021_5279826423938765116_lineage2.2.1_strain1	ERR6362187
cox2021_5298391344040012757_lineage2.2.1_strain1	ERR6361978
cox2021_5324433516218301696_lineage2.2.1_strain1	ERR6362712
cox2021_535612509158027803_lineage2.2.1_strain1	ERR6362949
cox2021_5375619092237628510_lineage2.2.1_strain1	ERR6362035
cox2021_5394247681599587611_lineage2.2.1_strain1	ERR5987342
cox2021_5405016379906022744_lineage2.2.1_strain1	ERR6362878
cox2021_5412948675263668866_lineage2.2.1_strain1	ERR6362169
cox2021_5438860242326192457_lineage2.2.2_strain1	ERR6362202
cox2021_5448953256537222690_lineage2.2.2_strain1	ERR6362222
cox2021_5453359009843117614_lineage2.2.1_strain1	ERR6362106
cox2021_5503244569368286282_lineage2.2.1.1_strain1	ERR5987335
cox2021_5543863288797900140_lineage2.2.1_strain1	ERR6362668
cox2021_555554490306623408_lineage2.2.1.1_strain1	ERR5987423
cox2021_5582001697936344830_lineage2.2.1_strain1	ERR6362342
cox2021_5626368661807110016_lineage2.2.1_strain1	ERR6362441
cox2021_5654521352531485739_lineage2.2.2_strain1	ERR6362799
cox2021_5681113760452987488_lineage2.2.2_strain1	ERR5987310
cox2021_5703197615761999383_lineage2.2.2_strain1	ERR6362425
cox2021_5711812202822584901_lineage2.2.1_strain1	ERR6362915
cox2021_5729277790146973799_lineage2.2.1_strain1	ERR6362381
cox2021_5742209421956477044_lineage2.2.1_strain1	ERR6362854
cox2021_5764036099771497475_lineage2.2.2_strain1	ERR6362634
cox2021_5796715145088265012_lineage2.2.1.1_strain1	ERR6362231
cox2021_5798035495869449292_lineage2.2.1_strain1	ERR5987316
cox2021_5824538592212914170_lineage2.2.1_strain1	ERR6362564
cox2021_5826717979369715276_lineage2.2.2_strain1	ERR6362205
cox2021_5831175975373989861_lineage2.2.1_strain1	ERR5987272
cox2021_5868499361268191926_lineage2.2.1_strain1	ERR5987200
cox2021_5876560814950580088_lineage2.2.1_strain1	ERR6362162
cox2021_5900537934527355692_lineage2.2.1_strain1	ERR6362341
cox2021_595396662543500760_lineage2.2.1_strain1	ERR6362933
cox2021_6043252466037206004_lineage2.2.1_strain1	ERR6362219
cox2021_6070339042080813511_lineage2.2.1_strain1	ERR6362477
cox2021_6091059769943654980_lineage2.2.1_strain1	ERR6361961
cox2021_615957347160247723_lineage2.2.1.1_strain1	ERR6362857
cox2021_6175965183793220448_lineage2.2.1_strain1	ERR6362185
cox2021_6179500805244122385_lineage2.2.1_strain1	ERR5987275
cox2021_6179736883311064475_lineage2.2.1.1_strain1	ERR6362412
cox2021_619896451305503821_lineage2.2.1_strain1	ERR6362470
cox2021_6217676200237606565_lineage2.2.1_strain1	ERR6362636
cox2021_6249258568922541108_lineage2.2.1_strain1	ERR6362619
cox2021_626810887531533546_lineage2.2.1.1_strain1	ERR6362794
