ERR181740,Drug-resistance,Sensitive
ERR181741,Drug-resistance,Sensitive
ERR181742,Drug-resistance,Sensitive
ERR181743,Drug-resistance,Sensitive
ERR181744,Drug-resistance,HR-TB
ERR181745,Drug-resistance,Sensitive
ERR181746,Drug-resistance,Sensitive
ERR181747,Drug-resistance,Sensitive
ERR181748,Drug-resistance,Sensitive
ERR181749,Drug-resistance,Sensitive
ERR181750,Drug-resistance,Sensitive
ERR181751,Drug-resistance,Other
ERR181752,Drug-resistance,Sensitive
ERR181753,Drug-resistance,Sensitive
ERR181754,Drug-resistance,Sensitive
ERR181755,Drug-resistance,Sensitive
ERR181756,Drug-resistance,Sensitive
ERR181757,Drug-resistance,Sensitive
ERR181758,Drug-resistance,Sensitive
ERR181759,Drug-resistance,Sensitive
ERR181760,Drug-resistance,Sensitive
ERR181761,Drug-resistance,Sensitive
ERR181762,Drug-resistance,HR-TB
ERR181763,Drug-resistance,HR-TB
ERR181764,Drug-resistance,Sensitive
ERR181766,Drug-resistance,Other
ERR181767,Drug-resistance,Sensitive
ERR181768,Drug-resistance,Sensitive
ERR181769,Drug-resistance,Sensitive
ERR181770,Drug-resistance,Sensitive
ERR181771,Drug-resistance,Sensitive
ERR181772,Drug-resistance,Sensitive
ERR181773,Drug-resistance,Other
ERR181774,Drug-resistance,Sensitive
ERR181775,Drug-resistance,Sensitive
ERR181776,Drug-resistance,Sensitive
ERR181777,Drug-resistance,Sensitive
ERR181778,Drug-resistance,Sensitive
ERR181779,Drug-resistance,Sensitive
ERR181780,Drug-resistance,Sensitive
ERR181781,Drug-resistance,Sensitive
ERR181782,Drug-resistance,HR-TB
ERR181783,Drug-resistance,Sensitive
ERR181784,Drug-resistance,Sensitive
ERR181785,Drug-resistance,Sensitive
ERR181786,Drug-resistance,Sensitive
ERR181787,Drug-resistance,Sensitive
ERR181788,Drug-resistance,Sensitive
ERR181789,Drug-resistance,Sensitive
ERR181790,Drug-resistance,Sensitive
ERR181791,Drug-resistance,Sensitive
ERR181792,Drug-resistance,Sensitive
ERR181793,Drug-resistance,MDR-TB
ERR181794,Drug-resistance,Sensitive
ERR181795,Drug-resistance,Sensitive
ERR181796,Drug-resistance,Sensitive
ERR181797,Drug-resistance,Other
ERR181798,Drug-resistance,Sensitive
ERR181799,Drug-resistance,Sensitive
ERR181800,Drug-resistance,Sensitive
ERR181801,Drug-resistance,Sensitive
ERR181802,Drug-resistance,Sensitive
ERR181803,Drug-resistance,Sensitive
ERR181804,Drug-resistance,Sensitive
ERR181805,Drug-resistance,Sensitive
ERR181806,Drug-resistance,Other
ERR181807,Drug-resistance,Sensitive
ERR181808,Drug-resistance,HR-TB
ERR181809,Drug-resistance,Sensitive
ERR181810,Drug-resistance,Sensitive
ERR181811,Drug-resistance,Sensitive
ERR181812,Drug-resistance,Sensitive
ERR181813,Drug-resistance,Sensitive
ERR181814,Drug-resistance,Sensitive
ERR181815,Drug-resistance,HR-TB
ERR181816,Drug-resistance,Sensitive
ERR181817,Drug-resistance,Sensitive
ERR181818,Drug-resistance,Sensitive
ERR181819,Drug-resistance,Sensitive
ERR181820,Drug-resistance,Sensitive
ERR181821,Drug-resistance,Sensitive
ERR181822,Drug-resistance,Sensitive
ERR181823,Drug-resistance,Sensitive
ERR181824,Drug-resistance,Sensitive
ERR181825,Drug-resistance,Sensitive
ERR181826,Drug-resistance,HR-TB
ERR181827,Drug-resistance,Sensitive
ERR181828,Drug-resistance,Sensitive
ERR181829,Drug-resistance,Sensitive
ERR181830,Drug-resistance,Sensitive
ERR181831,Drug-resistance,Sensitive
ERR181832,Drug-resistance,Sensitive
ERR181833,Drug-resistance,Sensitive
ERR181834,Drug-resistance,Sensitive
ERR181835,Drug-resistance,Sensitive
ERR181836,Drug-resistance,Sensitive
ERR181837,Drug-resistance,Sensitive
ERR181838,Drug-resistance,Sensitive
ERR181839,Drug-resistance,Sensitive
ERR181840,Drug-resistance,Sensitive
ERR181841,Drug-resistance,Sensitive
ERR181842,Drug-resistance,Sensitive
ERR181843,Drug-resistance,Sensitive
ERR181844,Drug-resistance,Sensitive
ERR181845,Drug-resistance,Sensitive
ERR181846,Drug-resistance,Sensitive
ERR181847,Drug-resistance,Sensitive
ERR181848,Drug-resistance,Sensitive
ERR181849,Drug-resistance,Sensitive
ERR181850,Drug-resistance,Sensitive
ERR181851,Drug-resistance,Sensitive
ERR181852,Drug-resistance,RR-TB
ERR181853,Drug-resistance,Sensitive
ERR181854,Drug-resistance,Sensitive
ERR181855,Drug-resistance,Sensitive
ERR181856,Drug-resistance,Sensitive
ERR181857,Drug-resistance,Sensitive
ERR181858,Drug-resistance,Sensitive
ERR181859,Drug-resistance,Sensitive
ERR181860,Drug-resistance,Sensitive
ERR181861,Drug-resistance,MDR-TB
ERR181862,Drug-resistance,Sensitive
ERR181863,Drug-resistance,Sensitive
ERR181864,Drug-resistance,Sensitive
ERR181865,Drug-resistance,Sensitive
ERR181866,Drug-resistance,Sensitive
ERR181867,Drug-resistance,Sensitive
ERR181868,Drug-resistance,Sensitive
ERR181869,Drug-resistance,Sensitive
ERR181870,Drug-resistance,Sensitive
ERR181871,Drug-resistance,Sensitive
ERR181872,Drug-resistance,Sensitive
ERR181873,Drug-resistance,Sensitive
ERR181874,Drug-resistance,Sensitive
ERR181875,Drug-resistance,Sensitive
ERR181876,Drug-resistance,Sensitive
ERR181877,Drug-resistance,Sensitive
ERR181878,Drug-resistance,Sensitive
ERR181879,Drug-resistance,Sensitive
ERR181880,Drug-resistance,Sensitive
ERR181881,Drug-resistance,Other
ERR181882,Drug-resistance,Sensitive
ERR181883,Drug-resistance,Sensitive
ERR181884,Drug-resistance,Sensitive
ERR181885,Drug-resistance,Sensitive
ERR181886,Drug-resistance,Sensitive
ERR181887,Drug-resistance,Other
ERR181888,Drug-resistance,Sensitive
ERR181889,Drug-resistance,Sensitive
ERR181890,Drug-resistance,Sensitive
ERR181891,Drug-resistance,Sensitive
ERR181892,Drug-resistance,Sensitive
ERR181893,Drug-resistance,Sensitive
ERR181894,Drug-resistance,Sensitive
ERR181895,Drug-resistance,Sensitive
ERR181896,Drug-resistance,HR-TB
ERR181897,Drug-resistance,HR-TB
ERR181898,Drug-resistance,Sensitive
ERR181899,Drug-resistance,Sensitive
ERR181900,Drug-resistance,Sensitive
ERR181901,Drug-resistance,Sensitive
ERR181902,Drug-resistance,Sensitive
ERR181903,Drug-resistance,Sensitive
ERR181904,Drug-resistance,Sensitive
ERR181905,Drug-resistance,Sensitive
ERR181906,Drug-resistance,Sensitive
ERR181907,Drug-resistance,HR-TB
ERR181908,Drug-resistance,Sensitive
ERR181909,Drug-resistance,HR-TB
ERR181910,Drug-resistance,Sensitive
ERR181911,Drug-resistance,Sensitive
ERR181912,Drug-resistance,Sensitive
ERR181913,Drug-resistance,Sensitive
ERR181914,Drug-resistance,Sensitive
ERR181915,Drug-resistance,Sensitive
ERR181916,Drug-resistance,Sensitive
ERR181917,Drug-resistance,Sensitive
ERR181918,Drug-resistance,Sensitive
ERR181919,Drug-resistance,Sensitive
ERR181920,Drug-resistance,Sensitive
ERR181921,Drug-resistance,HR-TB
ERR181922,Drug-resistance,Sensitive
ERR181923,Drug-resistance,Sensitive
ERR181924,Drug-resistance,Sensitive
ERR181925,Drug-resistance,Sensitive
ERR181926,Drug-resistance,Sensitive
ERR181927,Drug-resistance,Sensitive
ERR181928,Drug-resistance,Sensitive
ERR181929,Drug-resistance,Sensitive
ERR181930,Drug-resistance,MDR-TB
ERR181931,Drug-resistance,Sensitive
ERR181932,Drug-resistance,HR-TB
ERR181933,Drug-resistance,MDR-TB
ERR181934,Drug-resistance,HR-TB
ERR181935,Drug-resistance,Sensitive
ERR181936,Drug-resistance,Sensitive
ERR181937,Drug-resistance,Sensitive
ERR181938,Drug-resistance,Sensitive
ERR181939,Drug-resistance,Sensitive
ERR181940,Drug-resistance,Sensitive
ERR181941,Drug-resistance,Sensitive
ERR181942,Drug-resistance,HR-TB
ERR181943,Drug-resistance,Sensitive
ERR181944,Drug-resistance,Sensitive
ERR181945,Drug-resistance,Sensitive
ERR181946,Drug-resistance,Sensitive
ERR181947,Drug-resistance,Sensitive
ERR181948,Drug-resistance,Sensitive
ERR181949,Drug-resistance,Sensitive
ERR181950,Drug-resistance,Sensitive
ERR181951,Drug-resistance,Sensitive
ERR181952,Drug-resistance,Sensitive
ERR181953,Drug-resistance,Sensitive
ERR181954,Drug-resistance,Sensitive
ERR181955,Drug-resistance,Sensitive
ERR181956,Drug-resistance,HR-TB
ERR181957,Drug-resistance,Sensitive
ERR181958,Drug-resistance,Sensitive
ERR181959,Drug-resistance,Sensitive
ERR181960,Drug-resistance,Sensitive
ERR181961,Drug-resistance,Sensitive
ERR181962,Drug-resistance,Sensitive
ERR181963,Drug-resistance,Sensitive
ERR181964,Drug-resistance,Sensitive
ERR181965,Drug-resistance,Sensitive
ERR181966,Drug-resistance,Sensitive
ERR181967,Drug-resistance,Sensitive
ERR181968,Drug-resistance,Sensitive
ERR181969,Drug-resistance,Sensitive
ERR181970,Drug-resistance,Sensitive
ERR181971,Drug-resistance,Sensitive
ERR181972,Drug-resistance,Sensitive
ERR181973,Drug-resistance,Sensitive
ERR181974,Drug-resistance,Sensitive
ERR181975,Drug-resistance,Sensitive
ERR181976,Drug-resistance,Sensitive
ERR181977,Drug-resistance,Other
ERR181978,Drug-resistance,Sensitive
ERR181979,Drug-resistance,Sensitive
ERR181980,Drug-resistance,Sensitive
ERR181981,Drug-resistance,Sensitive
ERR181982,Drug-resistance,Sensitive
ERR181983,Drug-resistance,Sensitive
ERR181984,Drug-resistance,Sensitive
ERR181985,Drug-resistance,Sensitive
ERR181986,Drug-resistance,MDR-TB
ERR181987,Drug-resistance,Sensitive
ERR181988,Drug-resistance,Other
ERR181989,Drug-resistance,Sensitive
ERR181990,Drug-resistance,Sensitive
ERR181991,Drug-resistance,Sensitive
ERR181992,Drug-resistance,Sensitive
ERR181993,Drug-resistance,Sensitive
ERR181994,Drug-resistance,Sensitive
ERR181995,Drug-resistance,Sensitive
ERR181996,Drug-resistance,Sensitive
ERR181997,Drug-resistance,Sensitive
ERR181998,Drug-resistance,Sensitive
ERR181999,Drug-resistance,Sensitive
ERR182000,Drug-resistance,Sensitive
ERR182001,Drug-resistance,Sensitive
ERR182002,Drug-resistance,Sensitive
ERR182003,Drug-resistance,Sensitive
ERR182004,Drug-resistance,Sensitive
ERR182005,Drug-resistance,Sensitive
ERR182006,Drug-resistance,Sensitive
ERR182007,Drug-resistance,Sensitive
ERR182008,Drug-resistance,Sensitive
ERR182009,Drug-resistance,Sensitive
ERR182010,Drug-resistance,Sensitive
ERR182011,Drug-resistance,Sensitive
ERR182012,Drug-resistance,Sensitive
ERR182013,Drug-resistance,Sensitive
ERR182014,Drug-resistance,Sensitive
ERR182015,Drug-resistance,Sensitive
ERR182016,Drug-resistance,Sensitive
ERR182017,Drug-resistance,Sensitive
ERR182018,Drug-resistance,Sensitive
ERR182019,Drug-resistance,Sensitive
ERR182020,Drug-resistance,Sensitive
ERR182021,Drug-resistance,Sensitive
ERR182022,Drug-resistance,Sensitive
ERR182023,Drug-resistance,Sensitive
ERR182024,Drug-resistance,Sensitive
ERR182025,Drug-resistance,Sensitive
ERR182026,Drug-resistance,Sensitive
ERR182027,Drug-resistance,Sensitive
ERR182028,Drug-resistance,Sensitive
ERR182029,Drug-resistance,Sensitive
ERR182030,Drug-resistance,Sensitive
ERR182031,Drug-resistance,Sensitive
ERR182032,Drug-resistance,Other
ERR182033,Drug-resistance,Sensitive
ERR182034,Drug-resistance,Sensitive
ERR182035,Drug-resistance,Other
ERR182036,Drug-resistance,Sensitive
ERR182037,Drug-resistance,HR-TB
ERR182038,Drug-resistance,Sensitive
ERR182039,Drug-resistance,Sensitive
ERR182040,Drug-resistance,Sensitive
ERR182041,Drug-resistance,Sensitive
ERR182042,Drug-resistance,Sensitive
ERR182043,Drug-resistance,Sensitive
ERR182044,Drug-resistance,Sensitive
ERR182045,Drug-resistance,Sensitive
ERR182046,Drug-resistance,Other
ERR182047,Drug-resistance,Sensitive
ERR182048,Drug-resistance,Sensitive
ERR182049,Drug-resistance,Sensitive
ERR182050,Drug-resistance,Sensitive
ERR182051,Drug-resistance,Sensitive
ERR182052,Drug-resistance,Sensitive
ERR182053,Drug-resistance,Sensitive
ERR182054,Drug-resistance,Sensitive
ERR182055,Drug-resistance,Sensitive
ERR182056,Drug-resistance,Sensitive
ERR182057,Drug-resistance,Sensitive
ERR190328,Drug-resistance,Sensitive
ERR190329,Drug-resistance,Sensitive
ERR190330,Drug-resistance,Sensitive
ERR190331,Drug-resistance,Sensitive
ERR190332,Drug-resistance,Sensitive
ERR190333,Drug-resistance,Sensitive
ERR190334,Drug-resistance,Sensitive
ERR190335,Drug-resistance,Sensitive
ERR190336,Drug-resistance,Sensitive
ERR190337,Drug-resistance,Sensitive
ERR190338,Drug-resistance,Sensitive
ERR190339,Drug-resistance,Sensitive
ERR190340,Drug-resistance,HR-TB
ERR190341,Drug-resistance,Sensitive
ERR190342,Drug-resistance,Sensitive
ERR190343,Drug-resistance,Sensitive
ERR190344,Drug-resistance,Sensitive
ERR190345,Drug-resistance,Sensitive
ERR190346,Drug-resistance,Sensitive
ERR190347,Drug-resistance,HR-TB
ERR190348,Drug-resistance,Sensitive
ERR190349,Drug-resistance,Sensitive
ERR190350,Drug-resistance,Sensitive
ERR190351,Drug-resistance,Sensitive
ERR190352,Drug-resistance,HR-TB
ERR190353,Drug-resistance,Sensitive
ERR190354,Drug-resistance,Sensitive
ERR190355,Drug-resistance,HR-TB
ERR190356,Drug-resistance,Sensitive
ERR190357,Drug-resistance,Sensitive
ERR190358,Drug-resistance,HR-TB
ERR190359,Drug-resistance,HR-TB
ERR190360,Drug-resistance,Sensitive
ERR190361,Drug-resistance,Sensitive
ERR190362,Drug-resistance,Sensitive
ERR190363,Drug-resistance,Sensitive
ERR190364,Drug-resistance,Sensitive
ERR190365,Drug-resistance,HR-TB
ERR190366,Drug-resistance,Sensitive
ERR190367,Drug-resistance,Sensitive
ERR190368,Drug-resistance,Sensitive
ERR190369,Drug-resistance,Sensitive
ERR190370,Drug-resistance,MDR-TB
ERR190371,Drug-resistance,Sensitive
ERR190372,Drug-resistance,Sensitive
ERR190373,Drug-resistance,Sensitive
ERR190374,Drug-resistance,Sensitive
ERR190375,Drug-resistance,Sensitive
ERR190376,Drug-resistance,Sensitive
ERR190377,Drug-resistance,Sensitive
ERR190378,Drug-resistance,Sensitive
ERR190379,Drug-resistance,Sensitive
ERR190380,Drug-resistance,Sensitive
ERR190381,Drug-resistance,Sensitive
ERR190382,Drug-resistance,Sensitive
ERR190383,Drug-resistance,Sensitive
ERR190384,Drug-resistance,Sensitive
ERR190385,Drug-resistance,Other
ERR190386,Drug-resistance,Sensitive
ERR190387,Drug-resistance,Sensitive
ERR190388,Drug-resistance,Sensitive
ERR190389,Drug-resistance,Sensitive
ERR190390,Drug-resistance,Sensitive
ERR190391,Drug-resistance,Other
ERR190392,Drug-resistance,Sensitive
ERR190393,Drug-resistance,HR-TB
ERR190394,Drug-resistance,Sensitive
ERR190395,Drug-resistance,Sensitive
ERR190396,Drug-resistance,Sensitive
ERR190397,Drug-resistance,Other
ERR190398,Drug-resistance,Sensitive
ERR190399,Drug-resistance,Sensitive
ERR190400,Drug-resistance,Sensitive
ERR190401,Drug-resistance,Sensitive
ERR190402,Drug-resistance,Sensitive
ERR190403,Drug-resistance,Sensitive
ERR190404,Drug-resistance,Sensitive
ERR190405,Drug-resistance,Sensitive
ERR190406,Drug-resistance,Sensitive
ERR190407,Drug-resistance,Sensitive
ERR190408,Drug-resistance,Sensitive
ERR190409,Drug-resistance,Sensitive
ERR190410,Drug-resistance,Sensitive
ERR1949951,Drug-resistance,Sensitive
ERR1949952,Drug-resistance,Sensitive
ERR1949953,Drug-resistance,RR-TB
ERR1949954,Drug-resistance,Sensitive
ERR1949955,Drug-resistance,Sensitive
ERR1949956,Drug-resistance,Sensitive
ERR1949957,Drug-resistance,HR-TB
ERR1949958,Drug-resistance,Sensitive
ERR1949959,Drug-resistance,Other
ERR1949960,Drug-resistance,Sensitive
ERR1949961,Drug-resistance,Sensitive
ERR1949962,Drug-resistance,Sensitive
ERR1949963,Drug-resistance,RR-TB
ERR1949964,Drug-resistance,Other
ERR1949965,Drug-resistance,Sensitive
ERR1949966,Drug-resistance,Sensitive
ERR1949967,Drug-resistance,Sensitive
ERR1949968,Drug-resistance,HR-TB
ERR1949969,Drug-resistance,Sensitive
ERR1949970,Drug-resistance,Sensitive
ERR1949971,Drug-resistance,RR-TB
ERR1949972,Drug-resistance,Sensitive
ERR1949973,Drug-resistance,Sensitive
ERR1949974,Drug-resistance,Sensitive
ERR1949975,Drug-resistance,Other
ERR1949976,Drug-resistance,Sensitive
ERR1949977,Drug-resistance,Sensitive
ERR1949978,Drug-resistance,Sensitive
ERR1949979,Drug-resistance,Sensitive
ERR1949980,Drug-resistance,Sensitive
ERR1949981,Drug-resistance,Sensitive
ERR1949982,Drug-resistance,Other
ERR1949983,Drug-resistance,Sensitive
ERR1949984,Drug-resistance,Sensitive
ERR1949985,Drug-resistance,Sensitive
ERR1949986,Drug-resistance,Sensitive
ERR1949987,Drug-resistance,Sensitive
ERR1949988,Drug-resistance,Sensitive
ERR1949989,Drug-resistance,HR-TB
ERR1949990,Drug-resistance,RR-TB
ERR1949991,Drug-resistance,Sensitive
ERR1949992,Drug-resistance,Sensitive
ERR1949993,Drug-resistance,Other
ERR1949994,Drug-resistance,Sensitive
ERR1949995,Drug-resistance,Sensitive
ERR1949996,Drug-resistance,Sensitive
ERR1949997,Drug-resistance,Sensitive
ERR1949998,Drug-resistance,Sensitive
ERR1949999,Drug-resistance,Sensitive
ERR1950000,Drug-resistance,RR-TB
ERR1950001,Drug-resistance,Sensitive
ERR1950002,Drug-resistance,Sensitive
ERR1950003,Drug-resistance,Sensitive
ERR1950004,Drug-resistance,Other
ERR1950005,Drug-resistance,Sensitive
ERR1950006,Drug-resistance,Sensitive
ERR1950007,Drug-resistance,Sensitive
ERR1950008,Drug-resistance,Sensitive
ERR1950009,Drug-resistance,RR-TB
ERR1950010,Drug-resistance,Sensitive
ERR1950011,Drug-resistance,Sensitive
ERR1950012,Drug-resistance,RR-TB
ERR1950013,Drug-resistance,Sensitive
ERR1950014,Drug-resistance,Sensitive
ERR1950015,Drug-resistance,Sensitive
ERR1950016,Drug-resistance,Sensitive
ERR1950017,Drug-resistance,Sensitive
ERR1950018,Drug-resistance,Sensitive
ERR1950019,Drug-resistance,Sensitive
ERR1950020,Drug-resistance,Sensitive
ERR1950021,Drug-resistance,Sensitive
ERR1950022,Drug-resistance,Sensitive
ERR1950023,Drug-resistance,Sensitive
ERR1950024,Drug-resistance,Sensitive
ERR1950025,Drug-resistance,Sensitive
ERR1950026,Drug-resistance,Sensitive
ERR1950027,Drug-resistance,Sensitive
ERR1950028,Drug-resistance,Sensitive
ERR1950029,Drug-resistance,Other
ERR1950030,Drug-resistance,Sensitive
ERR1950031,Drug-resistance,Sensitive
ERR1950032,Drug-resistance,Sensitive
ERR1950033,Drug-resistance,Sensitive
ERR1950034,Drug-resistance,Sensitive
ERR1950035,Drug-resistance,Sensitive
ERR1950036,Drug-resistance,Sensitive
ERR1950037,Drug-resistance,Sensitive
ERR1950038,Drug-resistance,Sensitive
ERR1950039,Drug-resistance,Sensitive
ERR1950040,Drug-resistance,Sensitive
ERR1950041,Drug-resistance,Sensitive
ERR1950042,Drug-resistance,Sensitive
ERR1950043,Drug-resistance,Sensitive
ERR1950044,Drug-resistance,Sensitive
ERR1950045,Drug-resistance,Sensitive
ERR1950046,Drug-resistance,Sensitive
ERR1950047,Drug-resistance,Sensitive
ERR1950048,Drug-resistance,Sensitive
ERR1950049,Drug-resistance,Sensitive
ERR1950050,Drug-resistance,Sensitive
ERR1950051,Drug-resistance,Sensitive
ERR1950052,Drug-resistance,Sensitive
ERR1950053,Drug-resistance,Sensitive
ERR1950054,Drug-resistance,Sensitive
ERR1950055,Drug-resistance,Other
ERR1950056,Drug-resistance,Sensitive
ERR1950057,Drug-resistance,Sensitive
ERR1950058,Drug-resistance,HR-TB
ERR1950059,Drug-resistance,Sensitive
ERR1950060,Drug-resistance,Sensitive
ERR1950061,Drug-resistance,Sensitive
ERR1950062,Drug-resistance,Sensitive
ERR1950063,Drug-resistance,Sensitive
ERR1950064,Drug-resistance,Other
ERR1950065,Drug-resistance,HR-TB
ERR1950066,Drug-resistance,Sensitive
ERR1950067,Drug-resistance,Sensitive
ERR1950068,Drug-resistance,Sensitive
ERR1950069,Drug-resistance,Sensitive
ERR1950070,Drug-resistance,HR-TB
ERR1950071,Drug-resistance,Sensitive
ERR1950072,Drug-resistance,RR-TB
ERR1950073,Drug-resistance,Sensitive
ERR1950074,Drug-resistance,Sensitive
ERR1950075,Drug-resistance,Sensitive
ERR1950076,Drug-resistance,Sensitive
ERR1950077,Drug-resistance,Sensitive
ERR1950078,Drug-resistance,Sensitive
ERR1950079,Drug-resistance,Sensitive
ERR1950080,Drug-resistance,Sensitive
ERR1950081,Drug-resistance,HR-TB
ERR1950082,Drug-resistance,Sensitive
ERR1950083,Drug-resistance,Sensitive
ERR1950084,Drug-resistance,Sensitive
ERR1950085,Drug-resistance,RR-TB
ERR1950086,Drug-resistance,HR-TB
ERR1950087,Drug-resistance,Sensitive
ERR1950088,Drug-resistance,Sensitive
ERR1950089,Drug-resistance,Sensitive
ERR1950090,Drug-resistance,Sensitive
ERR2099775,Drug-resistance,RR-TB
ERR2099776,Drug-resistance,MDR-TB
ERR2099777,Drug-resistance,MDR-TB
ERR2099778,Drug-resistance,RR-TB
ERR2099779,Drug-resistance,Sensitive
ERR2099780,Drug-resistance,RR-TB
ERR2099781,Drug-resistance,Pre-XDR-TB
ERR2099782,Drug-resistance,Pre-XDR-TB
ERR2099783,Drug-resistance,Pre-XDR-TB
ERR2099784,Drug-resistance,MDR-TB
ERR2099785,Drug-resistance,MDR-TB
ERR2099786,Drug-resistance,MDR-TB
ERR2099787,Drug-resistance,RR-TB
ERR2099788,Drug-resistance,MDR-TB
ERR2099789,Drug-resistance,MDR-TB
ERR2099790,Drug-resistance,MDR-TB
ERR2099791,Drug-resistance,MDR-TB
ERR211990,Drug-resistance,HR-TB
ERR211991,Drug-resistance,Sensitive
ERR211992,Drug-resistance,Sensitive
ERR211993,Drug-resistance,Sensitive
ERR211994,Drug-resistance,Sensitive
ERR211995,Drug-resistance,Sensitive
ERR211996,Drug-resistance,Sensitive
ERR211997,Drug-resistance,Sensitive
ERR211998,Drug-resistance,Sensitive
ERR211999,Drug-resistance,Sensitive
ERR212000,Drug-resistance,Sensitive
ERR212001,Drug-resistance,HR-TB
ERR212002,Drug-resistance,Sensitive
ERR212003,Drug-resistance,Sensitive
ERR212004,Drug-resistance,Sensitive
ERR212005,Drug-resistance,Sensitive
ERR212006,Drug-resistance,HR-TB
ERR212007,Drug-resistance,Sensitive
ERR212008,Drug-resistance,HR-TB
ERR212009,Drug-resistance,Sensitive
ERR212010,Drug-resistance,Sensitive
ERR212011,Drug-resistance,Sensitive
ERR212012,Drug-resistance,Sensitive
ERR212013,Drug-resistance,Sensitive
ERR212014,Drug-resistance,Sensitive
ERR212015,Drug-resistance,Sensitive
ERR212016,Drug-resistance,Sensitive
ERR212017,Drug-resistance,HR-TB
ERR212018,Drug-resistance,Sensitive
ERR212019,Drug-resistance,Sensitive
ERR212020,Drug-resistance,Sensitive
ERR212021,Drug-resistance,MDR-TB
ERR212022,Drug-resistance,Sensitive
ERR212023,Drug-resistance,Sensitive
ERR212024,Drug-resistance,Other
ERR212025,Drug-resistance,HR-TB
ERR212026,Drug-resistance,Sensitive
ERR212027,Drug-resistance,Sensitive
ERR212028,Drug-resistance,Sensitive
ERR212029,Drug-resistance,Sensitive
ERR212030,Drug-resistance,Sensitive
ERR212031,Drug-resistance,Sensitive
ERR212032,Drug-resistance,Sensitive
ERR212033,Drug-resistance,Other
ERR212034,Drug-resistance,HR-TB
ERR212035,Drug-resistance,Sensitive
ERR212036,Drug-resistance,Sensitive
ERR212037,Drug-resistance,Sensitive
ERR212038,Drug-resistance,Sensitive
ERR212039,Drug-resistance,Sensitive
ERR212040,Drug-resistance,Sensitive
ERR212041,Drug-resistance,Sensitive
ERR212042,Drug-resistance,HR-TB
ERR212043,Drug-resistance,Sensitive
ERR212044,Drug-resistance,Sensitive
ERR212045,Drug-resistance,Sensitive
ERR212046,Drug-resistance,Sensitive
ERR212047,Drug-resistance,Sensitive
ERR212048,Drug-resistance,Sensitive
ERR212049,Drug-resistance,Sensitive
ERR212050,Drug-resistance,Sensitive
ERR212051,Drug-resistance,Sensitive
ERR212052,Drug-resistance,Other
ERR212053,Drug-resistance,Sensitive
ERR212054,Drug-resistance,MDR-TB
ERR212055,Drug-resistance,Sensitive
ERR212056,Drug-resistance,Sensitive
ERR212057,Drug-resistance,Sensitive
ERR212058,Drug-resistance,HR-TB
ERR212059,Drug-resistance,HR-TB
ERR212060,Drug-resistance,Sensitive
ERR212061,Drug-resistance,Sensitive
ERR212062,Drug-resistance,Sensitive
ERR212063,Drug-resistance,Sensitive
ERR212064,Drug-resistance,Sensitive
ERR212065,Drug-resistance,Sensitive
ERR212066,Drug-resistance,Sensitive
ERR212067,Drug-resistance,Sensitive
ERR212068,Drug-resistance,Sensitive
ERR212069,Drug-resistance,Sensitive
ERR212070,Drug-resistance,Sensitive
ERR212071,Drug-resistance,Sensitive
ERR212072,Drug-resistance,Sensitive
ERR212073,Drug-resistance,Sensitive
ERR212074,Drug-resistance,Sensitive
ERR212075,Drug-resistance,Sensitive
ERR212076,Drug-resistance,Sensitive
ERR212077,Drug-resistance,Sensitive
ERR212078,Drug-resistance,HR-TB
ERR212079,Drug-resistance,Sensitive
ERR212080,Drug-resistance,Sensitive
ERR212081,Drug-resistance,Sensitive
ERR212082,Drug-resistance,Sensitive
ERR212083,Drug-resistance,Sensitive
ERR212084,Drug-resistance,Sensitive
ERR212085,Drug-resistance,Sensitive
ERR212086,Drug-resistance,Sensitive
ERR212087,Drug-resistance,Sensitive
ERR212088,Drug-resistance,HR-TB
ERR212089,Drug-resistance,Sensitive
ERR212090,Drug-resistance,Sensitive
ERR212091,Drug-resistance,Sensitive
ERR212092,Drug-resistance,Sensitive
ERR212093,Drug-resistance,Sensitive
ERR212094,Drug-resistance,Sensitive
ERR212095,Drug-resistance,Sensitive
ERR212096,Drug-resistance,Sensitive
ERR212097,Drug-resistance,Sensitive
ERR212098,Drug-resistance,HR-TB
ERR212099,Drug-resistance,Sensitive
ERR212100,Drug-resistance,Sensitive
ERR212101,Drug-resistance,Sensitive
ERR212102,Drug-resistance,Sensitive
ERR212103,Drug-resistance,Sensitive
ERR212104,Drug-resistance,Sensitive
ERR212105,Drug-resistance,HR-TB
ERR212106,Drug-resistance,Sensitive
ERR212107,Drug-resistance,Sensitive
ERR212108,Drug-resistance,RR-TB
ERR212109,Drug-resistance,Sensitive
ERR212110,Drug-resistance,Sensitive
ERR212111,Drug-resistance,Sensitive
ERR212112,Drug-resistance,Sensitive
ERR212113,Drug-resistance,Sensitive
ERR212114,Drug-resistance,Other
ERR212115,Drug-resistance,Sensitive
ERR212116,Drug-resistance,Sensitive
ERR212117,Drug-resistance,Sensitive
ERR212118,Drug-resistance,Sensitive
ERR212119,Drug-resistance,Sensitive
ERR212120,Drug-resistance,Sensitive
ERR212121,Drug-resistance,HR-TB
ERR212122,Drug-resistance,HR-TB
ERR212123,Drug-resistance,Other
ERR212124,Drug-resistance,Sensitive
ERR212125,Drug-resistance,Other
ERR212126,Drug-resistance,Sensitive
ERR212127,Drug-resistance,HR-TB
